# Wave	Vel	NormFlux	NormErr	Flux	Error	Continuum
1137.8793	915.54	1.0717	0.1322	7.6753e-15	9.4713e-16	7.1621e-15
1137.9092	923.44	1.1072	0.1341	7.9282e-15	9.5993e-16	7.1609e-15
1137.9391	931.35	1.2738	0.1438	9.1201e-15	1.0294e-15	7.1597e-15
1137.9690	939.25	1.1236	0.1350	8.0435e-15	9.6629e-16	7.1585e-15
1137.9989	947.16	0.8074	0.1148	5.7787e-15	8.2201e-16	7.1573e-15
1138.0288	955.06	0.8990	0.1236	6.4331e-15	8.8448e-16	7.1561e-15
1138.0588	962.96	0.7604	0.1126	5.4403e-15	8.0588e-16	7.1549e-15
1138.0887	970.87	0.8102	0.1167	5.7962e-15	8.3483e-16	7.1538e-15
1138.1186	978.77	0.8618	0.1190	6.1638e-15	8.5089e-16	7.1526e-15
1138.1485	986.68	0.9538	0.1254	6.8212e-15	8.9674e-16	7.1514e-15
1138.1784	994.58	0.8264	0.1206	5.9092e-15	8.6229e-16	7.1502e-15
1138.2083	1002.49	0.7652	0.1120	5.4706e-15	8.0088e-16	7.1490e-15
1138.2382	1010.39	0.8381	0.1171	5.9907e-15	8.3680e-16	7.1478e-15
1138.2681	1018.30	0.9255	0.1231	6.6142e-15	8.7945e-16	7.1466e-15
1138.2980	1026.20	0.9652	0.1274	6.8968e-15	9.1063e-16	7.1455e-15
1138.3280	1034.10	0.7283	0.1093	5.2033e-15	7.8071e-16	7.1443e-15
1138.3579	1042.01	0.4474	0.0900	3.1958e-15	6.4286e-16	7.1431e-15
1138.3878	1049.91	0.9086	0.1215	6.4893e-15	8.6795e-16	7.1419e-15
1138.4177	1057.82	0.6591	0.1041	4.7067e-15	7.4362e-16	7.1407e-15
1138.4476	1065.72	0.6059	0.1008	4.3262e-15	7.2000e-16	7.1395e-15
1138.4775	1073.63	0.5356	0.0954	3.8235e-15	6.8092e-16	7.1383e-15
1138.5074	1081.53	0.6541	0.1068	4.6686e-15	7.6225e-16	7.1372e-15
1138.5373	1089.43	0.8070	0.1145	5.7590e-15	8.1709e-16	7.1360e-15
1138.5672	1097.34	0.5951	0.0995	4.2456e-15	7.0978e-16	7.1348e-15
1138.5971	1105.24	1.0160	0.1282	7.2475e-15	9.1466e-16	7.1336e-15
1138.6271	1113.15	0.9395	0.1238	6.7006e-15	8.8288e-16	7.1324e-15
1138.6570	1121.05	1.1406	0.1355	8.1339e-15	9.6629e-16	7.1313e-15
1138.6869	1128.96	0.9328	0.1227	6.6510e-15	8.7462e-16	7.1301e-15
1138.7168	1136.86	0.8737	0.1197	6.2284e-15	8.5305e-16	7.1289e-15
1138.7467	1144.76	0.6460	0.1030	4.6044e-15	7.3426e-16	7.1277e-15
1138.7766	1152.67	1.0087	0.1289	7.1883e-15	9.1829e-16	7.1265e-15
1138.8065	1160.57	0.9803	0.1255	6.9847e-15	8.9446e-16	7.1254e-15
1138.8364	1168.48	0.8213	0.1151	5.8510e-15	8.2020e-16	7.1242e-15
1138.8663	1176.38	0.8220	0.1170	5.8549e-15	8.3313e-16	7.1230e-15
1138.8962	1184.29	0.9945	0.1292	7.0823e-15	9.2039e-16	7.1218e-15
1138.9262	1192.19	0.9818	0.1272	6.9914e-15	9.0589e-16	7.1206e-15
1138.9561	1200.09	1.2947	0.1439	9.2175e-15	1.0245e-15	7.1195e-15
1138.9860	1208.00	1.1778	0.1371	8.3837e-15	9.7601e-16	7.1183e-15
1139.0159	1215.90	1.1177	0.1338	7.9547e-15	9.5261e-16	7.1171e-15
1139.0458	1223.81	1.1021	0.1331	7.8426e-15	9.4698e-16	7.1159e-15
1139.0757	1231.71	1.3696	0.1477	9.7444e-15	1.0508e-15	7.1148e-15
1139.1056	1239.62	1.1812	0.1377	8.4027e-15	9.7969e-16	7.1136e-15
1139.1355	1247.52	1.0993	0.1325	7.8184e-15	9.4224e-16	7.1124e-15
1139.1654	1255.43	0.9826	0.1268	6.9872e-15	9.0183e-16	7.1112e-15
1139.1953	1263.33	0.8243	0.1205	5.8610e-15	8.5648e-16	7.1101e-15
1139.2252	1271.23	1.1996	0.1388	8.5282e-15	9.8640e-16	7.1089e-15
1139.2552	1279.14	1.1555	0.1371	8.2132e-15	9.7441e-16	7.1077e-15
1139.2851	1287.04	1.0017	0.1270	7.1184e-15	9.0230e-16	7.1066e-15
1139.3150	1294.95	1.1215	0.1348	7.9688e-15	9.5760e-16	7.1054e-15
1139.3449	1302.85	0.8783	0.1187	6.2395e-15	8.4305e-16	7.1042e-15
1139.3748	1310.76	0.9237	0.1228	6.5611e-15	8.7248e-16	7.1030e-15
1139.4047	1318.66	0.9713	0.1267	6.8981e-15	8.9967e-16	7.1019e-15
1139.4346	1326.56	1.0718	0.1304	7.6109e-15	9.2628e-16	7.1007e-15
1139.4645	1334.47	0.9137	0.1239	6.4870e-15	8.7936e-16	7.0995e-15
1139.4944	1342.37	1.2295	0.1398	8.7277e-15	9.9208e-16	7.0984e-15
1139.5243	1350.28	1.0923	0.1367	7.7523e-15	9.7050e-16	7.0972e-15
1139.5543	1358.18	0.9671	0.1240	6.8625e-15	8.7969e-16	7.0960e-15
1139.5842	1366.09	0.8423	0.1181	5.9759e-15	8.3797e-16	7.0949e-15
1139.6141	1373.99	1.2970	0.1432	9.2006e-15	1.0156e-15	7.0937e-15
1139.6440	1381.89	0.9410	0.1224	6.6739e-15	8.6840e-16	7.0925e-15
1139.6739	1389.80	0.8137	0.1139	5.7703e-15	8.0752e-16	7.0914e-15
1139.7038	1397.70	1.0061	0.1263	7.1335e-15	8.9568e-16	7.0902e-15
1139.7337	1405.61	0.9312	0.1217	6.6016e-15	8.6261e-16	7.0890e-15
1139.7636	1413.51	0.9525	0.1238	6.7511e-15	8.7758e-16	7.0879e-15
1139.7935	1421.42	0.6325	0.1008	4.4820e-15	7.1440e-16	7.0867e-15
1139.8235	1429.32	0.9326	0.1217	6.6082e-15	8.6264e-16	7.0855e-15
1139.8534	1437.22	0.9832	0.1250	6.9655e-15	8.8579e-16	7.0844e-15
1139.8833	1445.13	0.9656	0.1244	6.8395e-15	8.8143e-16	7.0832e-15
1139.9132	1453.03	1.0803	0.1317	7.6508e-15	9.3274e-16	7.0821e-15
1139.9431	1460.94	1.0080	0.1279	7.1375e-15	9.0583e-16	7.0809e-15
1139.9730	1468.84	0.7306	0.1113	5.1723e-15	7.8821e-16	7.0797e-15
1140.0029	1476.75	0.8445	0.1162	5.9776e-15	8.2244e-16	7.0786e-15
1140.0328	1484.65	0.9694	0.1276	6.8608e-15	9.0302e-16	7.0774e-15
1140.0627	1492.56	0.9549	0.1231	6.7574e-15	8.7135e-16	7.0763e-15
1140.0926	1500.46	1.1049	0.1325	7.8171e-15	9.3711e-16	7.0751e-15
1140.1226	1508.36	0.9604	0.1236	6.7940e-15	8.7445e-16	7.0739e-15
1140.1525	1516.27	1.0153	0.1281	7.1807e-15	9.0578e-16	7.0728e-15
1140.1824	1524.17	1.0820	0.1313	7.6517e-15	9.2883e-16	7.0716e-15
1140.2123	1532.08	1.0623	0.1311	7.5109e-15	9.2665e-16	7.0705e-15
1140.2422	1539.98	0.9491	0.1225	6.7092e-15	8.6626e-16	7.0693e-15
1140.2721	1547.89	1.0595	0.1293	7.4889e-15	9.1375e-16	7.0682e-15
1140.3020	1555.79	1.0740	0.1312	7.5897e-15	9.2688e-16	7.0670e-15
1140.3319	1563.69	1.0148	0.1274	7.1705e-15	9.0051e-16	7.0659e-15
1140.3618	1571.60	1.0917	0.1315	7.7123e-15	9.2874e-16	7.0647e-15
1140.3917	1579.50	0.9101	0.1216	6.4288e-15	8.5909e-16	7.0636e-15
1140.4216	1587.41	0.9823	0.1268	6.9371e-15	8.9519e-16	7.0624e-15
1140.4516	1595.31	1.1797	0.1365	8.3299e-15	9.6359e-16	7.0613e-15
1140.4815	1603.22	0.9969	0.1278	7.0379e-15	9.0238e-16	7.0601e-15
1140.5114	1611.12	1.1828	0.1365	8.3492e-15	9.6331e-16	7.0590e-15
1140.5413	1619.02	1.0016	0.1257	7.0693e-15	8.8730e-16	7.0578e-15
1140.5712	1626.93	0.8913	0.1188	6.2899e-15	8.3817e-16	7.0567e-15
1140.6011	1634.83	0.8811	0.1180	6.2163e-15	8.3290e-16	7.0555e-15
1140.6310	1642.74	1.0003	0.1256	7.0563e-15	8.8608e-16	7.0544e-15
1140.6609	1650.64	1.0786	0.1364	7.6073e-15	9.6193e-16	7.0532e-15
1140.6908	1658.55	1.0161	0.1282	7.1657e-15	9.0388e-16	7.0521e-15
1140.7207	1666.45	0.9120	0.1237	6.4308e-15	8.7242e-16	7.0509e-15
1140.7507	1674.35	1.0375	0.1278	7.3139e-15	9.0118e-16	7.0498e-15
1140.7806	1682.26	0.9770	0.1240	6.8864e-15	8.7418e-16	7.0486e-15
1140.8105	1690.16	1.1357	0.1335	8.0037e-15	9.4057e-16	7.0475e-15
1140.8404	1698.07	0.8920	0.1186	6.2852e-15	8.3543e-16	7.0464e-15
1140.8703	1705.97	1.0865	0.1305	7.6548e-15	9.1910e-16	7.0452e-15
1140.9002	1713.88	1.0148	0.1265	7.1485e-15	8.9137e-16	7.0441e-15
1140.9301	1721.78	0.9472	0.1220	6.6710e-15	8.5928e-16	7.0429e-15
1140.9600	1729.69	0.6045	0.1021	4.2571e-15	7.1924e-16	7.0418e-15
1140.9899	1737.59	0.8904	0.1193	6.2691e-15	8.4008e-16	7.0406e-15
1141.0198	1745.49	0.7190	0.1066	5.0615e-15	7.5016e-16	7.0395e-15
1141.0498	1753.40	1.0653	0.1291	7.4978e-15	9.0847e-16	7.0384e-15
1141.0797	1761.30	0.8634	0.1179	6.0756e-15	8.2979e-16	7.0372e-15
1141.1096	1769.21	0.8709	0.1171	6.1276e-15	8.2361e-16	7.0361e-15
1141.1395	1777.11	0.8296	0.1143	5.8364e-15	8.0408e-16	7.0350e-15
1141.1694	1785.02	0.8647	0.1174	6.0820e-15	8.2580e-16	7.0338e-15
1141.1993	1792.92	0.9739	0.1236	6.8490e-15	8.6911e-16	7.0327e-15
1141.2292	1800.82	1.1315	0.1331	7.9560e-15	9.3556e-16	7.0315e-15
1141.2591	1808.73	1.0711	0.1295	7.5304e-15	9.1070e-16	7.0304e-15
1141.2890	1816.63	0.8568	0.1161	6.0224e-15	8.1594e-16	7.0293e-15
1141.3190	1824.54	1.0845	0.1301	7.6217e-15	9.1445e-16	7.0281e-15
1141.3489	1832.44	0.9126	0.1197	6.4128e-15	8.4109e-16	7.0270e-15
1141.3788	1840.35	1.1034	0.1312	7.7525e-15	9.2161e-16	7.0259e-15
1141.4087	1848.25	0.8879	0.1201	6.2374e-15	8.4386e-16	7.0248e-15
1141.4386	1856.15	0.9926	0.1258	6.9717e-15	8.8351e-16	7.0236e-15
1141.4685	1864.06	0.8011	0.1126	5.6260e-15	7.9047e-16	7.0225e-15
1141.4984	1871.96	0.8888	0.1183	6.2405e-15	8.3046e-16	7.0214e-15
1141.5283	1879.87	0.8103	0.1128	5.6883e-15	7.9174e-16	7.0202e-15
1141.5582	1887.77	1.0013	0.1250	7.0282e-15	8.7769e-16	7.0191e-15
1141.5881	1895.68	1.3403	0.1454	9.4060e-15	1.0205e-15	7.0180e-15
1141.6181	1903.58	1.0403	0.1273	7.2994e-15	8.9355e-16	7.0169e-15
1141.6480	1911.48	0.9646	0.1227	6.7675e-15	8.6094e-16	7.0157e-15
1141.6779	1919.39	0.9845	0.1239	6.9061e-15	8.6906e-16	7.0146e-15
1141.7078	1927.29	0.7937	0.1162	5.5665e-15	8.1474e-16	7.0135e-15
1141.7377	1935.20	1.0465	0.1277	7.3385e-15	8.9532e-16	7.0124e-15
1141.7676	1943.10	0.9697	0.1241	6.7988e-15	8.6975e-16	7.0112e-15
1141.7975	1951.01	0.9571	0.1221	6.7094e-15	8.5605e-16	7.0101e-15
1141.8274	1958.91	1.0060	0.1256	7.0512e-15	8.7999e-16	7.0090e-15
1141.8573	1966.82	0.9981	0.1246	6.9947e-15	8.7296e-16	7.0079e-15
1141.8872	1974.72	0.8678	0.1192	6.0802e-15	8.3499e-16	7.0068e-15
1141.9171	1982.62	1.1712	0.1347	8.2052e-15	9.4368e-16	7.0056e-15
1141.9471	1990.53	0.9521	0.1220	6.6690e-15	8.5485e-16	7.0045e-15
1141.9770	1998.43	1.0907	0.1310	7.6387e-15	9.1712e-16	7.0034e-15
1142.0069	2006.34	1.1539	0.1343	8.0799e-15	9.4040e-16	7.0023e-15
1142.0368	2014.24	0.9982	0.1245	6.9887e-15	8.7148e-16	7.0012e-15
1142.0667	2022.15	0.9939	0.1249	6.9571e-15	8.7445e-16	7.0001e-15
1142.0966	2030.05	0.9105	0.1206	6.3726e-15	8.4424e-16	6.9989e-15
1142.1265	2037.95	0.9157	0.1193	6.4081e-15	8.3480e-16	6.9978e-15
1142.1564	2045.86	0.7105	0.1065	4.9711e-15	7.4490e-16	6.9967e-15
1142.1863	2053.76	0.9060	0.1190	6.3378e-15	8.3279e-16	6.9956e-15
1142.2162	2061.67	0.9240	0.1200	6.4630e-15	8.3910e-16	6.9945e-15
1142.2462	2069.57	0.7863	0.1107	5.4987e-15	7.7440e-16	6.9934e-15
1142.2761	2077.48	0.8896	0.1180	6.2205e-15	8.2504e-16	6.9923e-15
1142.3060	2085.38	0.9654	0.1238	6.7489e-15	8.6530e-16	6.9912e-15
1142.3359	2093.28	1.0216	0.1260	7.1414e-15	8.8105e-16	6.9901e-15
1142.3658	2101.19	0.8921	0.1180	6.2350e-15	8.2496e-16	6.9890e-15
1142.3957	2109.09	0.7598	0.1116	5.3094e-15	7.7976e-16	6.9878e-15
1142.4256	2117.00	0.8515	0.1215	5.9492e-15	8.4890e-16	6.9867e-15
1142.4555	2124.90	0.8848	0.1205	6.1807e-15	8.4147e-16	6.9856e-15
1142.4854	2132.81	0.8088	0.1121	5.6490e-15	7.8312e-16	6.9845e-15
1142.5153	2140.71	1.0088	0.1249	7.0450e-15	8.7244e-16	6.9834e-15
1142.5453	2148.61	1.0876	0.1316	7.5937e-15	9.1920e-16	6.9823e-15
1142.5752	2156.52	1.0273	0.1266	7.1718e-15	8.8392e-16	6.9812e-15
1142.6051	2164.42	1.1220	0.1321	7.8319e-15	9.2201e-16	6.9801e-15
1142.6350	2172.33	1.0159	0.1261	7.0900e-15	8.7980e-16	6.9790e-15
1142.6649	2180.23	0.9830	0.1242	6.8593e-15	8.6645e-16	6.9779e-15
1142.6948	2188.14	0.9804	0.1241	6.8404e-15	8.6606e-16	6.9768e-15
1142.7247	2196.04	1.0544	0.1279	7.3554e-15	8.9197e-16	6.9757e-15
1142.7546	2203.95	0.9884	0.1253	6.8938e-15	8.7380e-16	6.9746e-15
1142.7845	2211.85	1.1536	0.1340	8.0447e-15	9.3461e-16	6.9735e-15
1142.8145	2219.75	1.1742	0.1345	8.1868e-15	9.3790e-16	6.9724e-15
1142.8444	2227.66	1.0349	0.1272	7.2147e-15	8.8701e-16	6.9713e-15
1142.8743	2235.56	0.8959	0.1179	6.2449e-15	8.2213e-16	6.9703e-15
1142.9042	2243.47	0.6704	0.1080	4.6721e-15	7.5279e-16	6.9692e-15
1142.9341	2251.37	0.9512	0.1220	6.6281e-15	8.5009e-16	6.9681e-15
1142.9640	2259.28	1.0162	0.1252	7.0795e-15	8.7237e-16	6.9670e-15
1142.9939	2267.18	0.6660	0.1032	4.6390e-15	7.1898e-16	6.9659e-15
1143.0238	2275.08	0.8675	0.1158	6.0422e-15	8.0640e-16	6.9648e-15
1143.0537	2282.99	0.7366	0.1074	5.1298e-15	7.4786e-16	6.9637e-15
1143.0836	2290.89	0.6849	0.1035	4.7687e-15	7.2053e-16	6.9626e-15
1143.1136	2298.80	0.6297	0.0993	4.3840e-15	6.9149e-16	6.9615e-15
1143.1435	2306.70	0.4481	0.0883	3.1187e-15	6.1444e-16	6.9605e-15
1143.1734	2314.61	0.6020	0.0970	4.1894e-15	6.7488e-16	6.9594e-15
1143.2033	2322.51	0.6677	0.1024	4.6463e-15	7.1266e-16	6.9583e-15
1143.2332	2330.41	0.6151	0.0980	4.2791e-15	6.8178e-16	6.9572e-15
1143.2631	2338.32	0.7052	0.1049	4.9058e-15	7.2994e-16	6.9561e-15
1143.2930	2346.22	0.6960	0.1068	4.8405e-15	7.4301e-16	6.9550e-15
1143.3229	2354.13	0.7251	0.1063	5.0421e-15	7.3943e-16	6.9540e-15
1143.3528	2362.03	0.7790	0.1104	5.4165e-15	7.6731e-16	6.9529e-15
1143.3827	2369.94	0.6326	0.1001	4.3975e-15	6.9570e-16	6.9518e-15
1143.4126	2377.84	0.7434	0.1073	5.1669e-15	7.4593e-16	6.9507e-15
1143.4426	2385.74	0.8256	0.1138	5.7380e-15	7.9076e-16	6.9496e-15
1143.4725	2393.65	0.7811	0.1103	5.4275e-15	7.6619e-16	6.9486e-15
1143.5024	2401.55	0.9094	0.1196	6.3179e-15	8.3104e-16	6.9475e-15
1143.5323	2409.46	0.7436	0.1076	5.1656e-15	7.4756e-16	6.9464e-15
1143.5622	2417.36	0.6720	0.1031	4.6676e-15	7.1591e-16	6.9453e-15
1143.5921	2425.27	0.8304	0.1133	5.7667e-15	7.8674e-16	6.9443e-15
1143.6220	2433.17	0.9950	0.1254	6.9082e-15	8.7098e-16	6.9432e-15
1143.6519	2441.08	0.9131	0.1189	6.3392e-15	8.2512e-16	6.9421e-15
1143.6818	2448.98	0.7690	0.1094	5.3378e-15	7.5919e-16	6.9411e-15
1143.7117	2456.88	0.9959	0.1258	6.9118e-15	8.7292e-16	6.9400e-15
1143.7417	2464.79	0.9402	0.1201	6.5242e-15	8.3313e-16	6.9389e-15
1143.7716	2472.69	0.9031	0.1178	6.2656e-15	8.1739e-16	6.9378e-15
1143.8015	2480.60	0.9317	0.1199	6.4632e-15	8.3184e-16	6.9368e-15
1143.8314	2488.50	0.8744	0.1158	6.0644e-15	8.0332e-16	6.9357e-15
1143.8613	2496.41	0.9083	0.1198	6.2991e-15	8.3077e-16	6.9346e-15
1143.8912	2504.31	0.7036	0.1041	4.8785e-15	7.2212e-16	6.9336e-15
1143.9211	2512.21	1.0027	0.1238	6.9509e-15	8.5847e-16	6.9325e-15
1143.9510	2520.12	0.9500	0.1238	6.5847e-15	8.5842e-16	6.9315e-15
1143.9809	2528.02	0.8324	0.1140	5.7690e-15	7.9019e-16	6.9304e-15
1144.0108	2535.93	0.9318	0.1197	6.4568e-15	8.2959e-16	6.9293e-15
1144.0408	2543.83	0.8538	0.1182	5.9153e-15	8.1886e-16	6.9283e-15
1144.0707	2551.74	0.8351	0.1131	5.7852e-15	7.8347e-16	6.9272e-15
1144.1006	2559.64	0.9699	0.1225	6.7178e-15	8.4840e-16	6.9262e-15
1144.1305	2567.54	0.7964	0.1113	5.5155e-15	7.7062e-16	6.9251e-15
1144.1604	2575.45	0.7727	0.1090	5.3503e-15	7.5498e-16	6.9241e-15
1144.1903	2583.35	0.9601	0.1216	6.6469e-15	8.4156e-16	6.9230e-15
1144.2202	2591.26	1.0601	0.1270	7.3380e-15	8.7926e-16	6.9220e-15
1144.2501	2599.16	0.8809	0.1170	6.0964e-15	8.0960e-16	6.9209e-15
1144.2800	2607.07	1.1291	0.1309	7.8135e-15	9.0602e-16	6.9199e-15
1144.3100	2614.97	0.9396	0.1197	6.5010e-15	8.2792e-16	6.9189e-15
1144.3399	2622.87	0.8890	0.1218	6.1502e-15	8.4265e-16	6.9180e-15
1144.3698	2630.78	0.9471	0.1202	6.5513e-15	8.3128e-16	6.9170e-15
1144.3997	2638.68	0.8561	0.1153	5.9210e-15	7.9756e-16	6.9161e-15
1144.4296	2646.59	0.9818	0.1222	6.7893e-15	8.4533e-16	6.9152e-15
1144.4595	2654.49	1.1348	0.1312	7.8467e-15	9.0728e-16	6.9143e-15
1144.4894	2662.40	0.9179	0.1184	6.3456e-15	8.1839e-16	6.9134e-15
1144.5193	2670.30	0.8432	0.1137	5.8284e-15	7.8606e-16	6.9125e-15
1144.5492	2678.21	0.8400	0.1175	5.8060e-15	8.1247e-16	6.9117e-15
1144.5791	2686.11	0.8696	0.1154	6.0098e-15	7.9743e-16	6.9109e-15
1144.6091	2694.01	0.8968	0.1173	6.1972e-15	8.1063e-16	6.9100e-15
1144.6390	2701.92	0.9150	0.1181	6.3223e-15	8.1632e-16	6.9092e-15
1144.6689	2709.82	0.7958	0.1102	5.4979e-15	7.6155e-16	6.9085e-15
1144.6988	2717.73	0.5970	0.0977	4.1236e-15	6.7517e-16	6.9077e-15
1144.7287	2725.63	0.6765	0.1022	4.6723e-15	7.0564e-16	6.9069e-15
1144.7586	2733.54	0.3896	0.0784	2.6905e-15	5.4121e-16	6.9062e-15
1144.7885	2741.44	0.4538	0.0841	3.1335e-15	5.8098e-16	6.9055e-15
1144.8184	2749.34	0.2185	0.0622	1.5089e-15	4.2933e-16	6.9048e-15
1144.8483	2757.25	0.1708	0.0541	1.1793e-15	3.7368e-16	6.9041e-15
1144.8782	2765.15	0.2511	0.0671	1.7333e-15	4.6350e-16	6.9034e-15
1144.9081	2773.06	0.2979	0.0690	2.0563e-15	4.7656e-16	6.9028e-15
1144.9381	2780.96	0.2691	0.0656	1.8573e-15	4.5292e-16	6.9021e-15
1144.9680	2788.87	0.4556	0.0855	3.1446e-15	5.8989e-16	6.9015e-15
1144.9979	2796.77	0.3338	0.0734	2.3038e-15	5.0650e-16	6.9009e-15
1145.0278	2804.67	0.4200	0.0844	2.8980e-15	5.8259e-16	6.9003e-15
1145.0577	2812.58	0.4106	0.0800	2.8329e-15	5.5172e-16	6.8997e-15
1145.0876	2820.48	0.4627	0.0865	3.1919e-15	5.9671e-16	6.8992e-15
1145.1175	2828.39	0.4643	0.0905	3.2029e-15	6.2466e-16	6.8986e-15
1145.1474	2836.29	0.5989	0.0967	4.1312e-15	6.6716e-16	6.8981e-15
1145.1773	2844.20	0.5659	0.0937	3.9034e-15	6.4611e-16	6.8975e-15
1145.2072	2852.10	0.6449	0.0994	4.4477e-15	6.8581e-16	6.8970e-15
1145.2372	2860.00	0.6099	0.0967	4.2060e-15	6.6695e-16	6.8965e-15
1145.2671	2867.91	0.8783	0.1159	6.0566e-15	7.9947e-16	6.8961e-15
1145.2970	2875.81	0.8736	0.1159	6.0237e-15	7.9929e-16	6.8956e-15
1145.3269	2883.72	0.8308	0.1153	5.7284e-15	7.9520e-16	6.8951e-15
1145.3568	2891.62	0.8881	0.1161	6.1235e-15	8.0057e-16	6.8947e-15
1145.3867	2899.53	0.9540	0.1203	6.5770e-15	8.2970e-16	6.8943e-15
1145.4166	2907.43	0.9530	0.1208	6.5695e-15	8.3254e-16	6.8938e-15
1145.4465	2915.34	0.8912	0.1168	6.1434e-15	8.0500e-16	6.8934e-15
1145.4764	2923.24	0.9574	0.1202	6.5994e-15	8.2822e-16	6.8931e-15
1145.5064	2931.14	0.9428	0.1195	6.4987e-15	8.2388e-16	6.8927e-15
1145.5363	2939.05	0.8152	0.1113	5.6183e-15	7.6702e-16	6.8923e-15
1145.5662	2946.95	0.9327	0.1191	6.4281e-15	8.2069e-16	6.8920e-15
1145.5961	2954.86	0.9549	0.1220	6.5806e-15	8.4070e-16	6.8916e-15
1145.6260	2962.76	1.1170	0.1296	7.6972e-15	8.9289e-16	6.8913e-15
1145.6559	2970.67	0.9991	0.1232	6.8846e-15	8.4931e-16	6.8910e-15
1145.6858	2978.57	0.9301	0.1195	6.4088e-15	8.2337e-16	6.8907e-15
1145.7157	2986.47	1.1056	0.1295	7.6177e-15	8.9199e-16	6.8904e-15
1145.7456	2994.38	0.8456	0.1135	5.8265e-15	7.8180e-16	6.8901e-15
1145.7755	3002.28	1.0791	0.1274	7.4351e-15	8.7746e-16	6.8898e-15
1145.8055	3010.19	1.0041	0.1233	6.9179e-15	8.4924e-16	6.8896e-15
1145.8354	3018.09	0.9661	0.1213	6.6561e-15	8.3580e-16	6.8893e-15
1145.8653	3026.00	0.7964	0.1124	5.4864e-15	7.7438e-16	6.8891e-15
1145.8952	3033.90	0.9433	0.1208	6.4985e-15	8.3197e-16	6.8889e-15
1145.9251	3041.80	0.9160	0.1177	6.3100e-15	8.1093e-16	6.8886e-15
1145.9550	3049.71	0.8022	0.1108	5.5261e-15	7.6301e-16	6.8884e-15
1145.9849	3057.61	0.9812	0.1220	6.7584e-15	8.4042e-16	6.8882e-15
1146.0148	3065.52	1.0646	0.1267	7.3331e-15	8.7241e-16	6.8881e-15
1146.0447	3073.42	1.1360	0.1304	7.8249e-15	8.9840e-16	6.8879e-15
1146.0746	3081.33	0.6990	0.1045	4.8144e-15	7.1942e-16	6.8877e-15
1146.1046	3089.23	0.8257	0.1152	5.6873e-15	7.9333e-16	6.8876e-15
1146.1345	3097.13	0.9058	0.1214	6.2384e-15	8.3611e-16	6.8874e-15
1146.1644	3105.04	0.9473	0.1192	6.5240e-15	8.2113e-16	6.8873e-15
1146.1943	3112.94	0.9626	0.1218	6.6298e-15	8.3914e-16	6.8872e-15
1146.2242	3120.85	0.8216	0.1175	5.6587e-15	8.0956e-16	6.8871e-15
1146.2541	3128.75	0.9556	0.1224	6.5809e-15	8.4323e-16	6.8870e-15
1146.2840	3136.66	1.1091	0.1288	7.6379e-15	8.8684e-16	6.8869e-15
1146.3139	3144.56	1.1593	0.1318	7.9835e-15	9.0783e-16	6.8868e-15
1146.3438	3152.47	0.8768	0.1147	6.0384e-15	7.9013e-16	6.8867e-15
1146.3737	3160.37	1.0751	0.1267	7.4041e-15	8.7264e-16	6.8866e-15
1146.4036	3168.27	0.9297	0.1180	6.4026e-15	8.1267e-16	6.8866e-15
1146.4336	3176.18	1.0068	0.1228	6.9335e-15	8.4590e-16	6.8865e-15
1146.4635	3184.08	0.9985	0.1252	6.8763e-15	8.6234e-16	6.8865e-15
1146.4934	3191.99	1.0187	0.1233	7.0149e-15	8.4903e-16	6.8864e-15
1146.5233	3199.89	1.0705	0.1273	7.3718e-15	8.7648e-16	6.8864e-15
1146.5532	3207.80	1.0261	0.1238	7.0659e-15	8.5248e-16	6.8864e-15
1146.5831	3215.70	0.8676	0.1145	5.9744e-15	7.8822e-16	6.8864e-15
1146.6130	3223.60	0.8376	0.1121	5.7677e-15	7.7217e-16	6.8864e-15
1146.6429	3231.51	0.9550	0.1212	6.5767e-15	8.3481e-16	6.8864e-15
1146.6728	3239.41	0.9901	0.1217	6.8179e-15	8.3833e-16	6.8864e-15
1146.7027	3247.32	0.8884	0.1164	6.1178e-15	8.0131e-16	6.8864e-15
1146.7327	3255.22	0.9343	0.1181	6.4339e-15	8.1313e-16	6.8864e-15
1146.7626	3263.13	0.9986	0.1224	6.8765e-15	8.4281e-16	6.8865e-15
1146.7925	3271.03	1.0592	0.1254	7.2940e-15	8.6347e-16	6.8865e-15
1146.8224	3278.93	0.9511	0.1198	6.5495e-15	8.2487e-16	6.8865e-15
1146.8523	3286.84	0.9981	0.1218	6.8735e-15	8.3864e-16	6.8866e-15
1146.8822	3294.74	1.1751	0.1321	8.0927e-15	9.0991e-16	6.8867e-15
1146.9121	3302.65	1.1232	0.1305	7.7349e-15	8.9842e-16	6.8867e-15
1146.9420	3310.55	1.0533	0.1252	7.2538e-15	8.6200e-16	6.8868e-15
1146.9719	3318.46	0.9227	0.1171	6.3545e-15	8.0653e-16	6.8869e-15
1147.0019	3326.36	0.7749	0.1100	5.3365e-15	7.5770e-16	6.8870e-15
1147.0318	3334.26	0.8673	0.1146	5.9728e-15	7.8911e-16	6.8870e-15
1147.0617	3342.17	0.9127	0.1173	6.2858e-15	8.0753e-16	6.8871e-15
1147.0916	3350.07	0.9801	0.1220	6.7502e-15	8.4049e-16	6.8872e-15
1147.1215	3357.98	0.9393	0.1196	6.4694e-15	8.2362e-16	6.8873e-15
