# Wave	Vel	NormFlux	NormErr	Flux	Error	Continuum
1150.9929	4381.06	0.7812	0.1439	2.9159e-15	5.3702e-16	3.7323e-15
1151.0228	4388.97	0.7982	0.1452	2.9786e-15	5.4192e-16	3.7315e-15
1151.0527	4396.87	0.7956	0.1461	2.9682e-15	5.4504e-16	3.7308e-15
1151.0826	4404.78	0.6665	0.1461	2.4861e-15	5.4486e-16	3.7300e-15
1151.1125	4412.68	0.8914	0.1549	3.3242e-15	5.7754e-16	3.7292e-15
1151.1424	4420.59	1.0249	0.1638	3.8213e-15	6.1063e-16	3.7284e-15
1151.1723	4428.49	0.8561	0.1528	3.1913e-15	5.6975e-16	3.7276e-15
1151.2022	4436.39	0.9565	0.1597	3.5646e-15	5.9533e-16	3.7269e-15
1151.2321	4444.30	0.8102	0.1470	3.0190e-15	5.4759e-16	3.7261e-15
1151.2620	4452.20	0.9034	0.1560	3.3656e-15	5.8113e-16	3.7254e-15
1151.2920	4460.11	0.9603	0.1589	3.5766e-15	5.9185e-16	3.7246e-15
1151.3219	4468.01	1.0358	0.1691	3.8570e-15	6.2975e-16	3.7238e-15
1151.3518	4475.92	0.9576	0.1651	3.5652e-15	6.1463e-16	3.7231e-15
1151.3817	4483.82	1.0337	0.1672	3.8476e-15	6.2256e-16	3.7223e-15
1151.4116	4491.72	1.3227	0.1849	4.9226e-15	6.8814e-16	3.7216e-15
1151.4415	4499.63	1.1117	0.1699	4.1365e-15	6.3220e-16	3.7208e-15
1151.4714	4507.53	1.0975	0.1701	4.0829e-15	6.3294e-16	3.7201e-15
1151.5013	4515.44	0.9058	0.1540	3.3692e-15	5.7296e-16	3.7193e-15
1151.5312	4523.34	0.9959	0.1610	3.7033e-15	5.9878e-16	3.7186e-15
1151.5611	4531.25	1.2942	0.1845	4.8117e-15	6.8611e-16	3.7179e-15
1151.5910	4539.15	1.0374	0.1643	3.8562e-15	6.1064e-16	3.7171e-15
1151.6210	4547.06	1.0687	0.1688	3.9716e-15	6.2736e-16	3.7164e-15
1151.6509	4554.96	1.0702	0.1678	3.9764e-15	6.2354e-16	3.7157e-15
1151.6808	4562.86	1.0041	0.1654	3.7302e-15	6.1459e-16	3.7150e-15
1151.7107	4570.77	0.8557	0.1496	3.1782e-15	5.5581e-16	3.7142e-15
1151.7406	4578.67	0.8140	0.1464	3.0228e-15	5.4382e-16	3.7135e-15
1151.7705	4586.58	0.9816	0.1599	3.6444e-15	5.9367e-16	3.7128e-15
1151.8004	4594.48	1.1399	0.1716	4.2315e-15	6.3704e-16	3.7121e-15
1151.8303	4602.39	1.0972	0.1715	4.0720e-15	6.3645e-16	3.7114e-15
1151.8602	4610.29	0.7789	0.1434	2.8903e-15	5.3218e-16	3.7107e-15
1151.8901	4618.19	1.0466	0.1646	3.8828e-15	6.1072e-16	3.7100e-15
1151.9201	4626.10	1.0809	0.1683	4.0092e-15	6.2444e-16	3.7093e-15
1151.9500	4634.00	1.1949	0.1753	4.4313e-15	6.5021e-16	3.7086e-15
1151.9799	4641.91	1.1884	0.1782	4.4064e-15	6.6071e-16	3.7079e-15
1152.0098	4649.81	0.8554	0.1524	3.1713e-15	5.6499e-16	3.7072e-15
1152.0397	4657.72	1.0066	0.1631	3.7310e-15	6.0466e-16	3.7065e-15
1152.0696	4665.62	1.0782	0.1671	3.9955e-15	6.1936e-16	3.7058e-15
1152.0995	4673.52	0.8075	0.1451	2.9918e-15	5.3743e-16	3.7051e-15
1152.1294	4681.43	1.3713	0.1873	5.0799e-15	6.9391e-16	3.7044e-15
1152.1593	4689.33	1.2255	0.1780	4.5388e-15	6.5914e-16	3.7037e-15
1152.1892	4697.24	0.7626	0.1411	2.8240e-15	5.2250e-16	3.7030e-15
1152.2192	4705.14	1.1256	0.1714	4.1672e-15	6.3444e-16	3.7024e-15
1152.2491	4713.05	1.1424	0.1754	4.2289e-15	6.4932e-16	3.7017e-15
1152.2790	4720.95	0.9246	0.1573	3.4220e-15	5.8227e-16	3.7010e-15
1152.3089	4728.85	0.8796	0.1510	3.2549e-15	5.5867e-16	3.7004e-15
1152.3388	4736.76	0.9753	0.1596	3.6085e-15	5.9057e-16	3.6997e-15
1152.3687	4744.66	0.9708	0.1583	3.5911e-15	5.8537e-16	3.6990e-15
1152.3986	4752.57	0.7240	0.1390	2.6777e-15	5.1413e-16	3.6984e-15
1152.4285	4760.47	0.8865	0.1524	3.2782e-15	5.6343e-16	3.6977e-15
1152.4584	4768.38	0.9980	0.1622	3.6896e-15	5.9981e-16	3.6971e-15
1152.4884	4776.28	0.7584	0.1432	2.8035e-15	5.2923e-16	3.6964e-15
1152.5183	4784.19	0.6898	0.1345	2.5492e-15	4.9720e-16	3.6958e-15
1152.5482	4792.09	0.8485	0.1483	3.1355e-15	5.4781e-16	3.6951e-15
1152.5781	4799.99	0.7892	0.1432	2.9155e-15	5.2904e-16	3.6945e-15
1152.6080	4807.90	0.7696	0.1413	2.8426e-15	5.2189e-16	3.6938e-15
1152.6379	4815.80	0.7260	0.1399	2.6812e-15	5.1656e-16	3.6932e-15
1152.6678	4823.71	0.6055	0.1263	2.2360e-15	4.6622e-16	3.6926e-15
1152.6977	4831.61	0.4755	0.1143	1.7556e-15	4.2184e-16	3.6919e-15
1152.7276	4839.52	0.5054	0.1165	1.8657e-15	4.2999e-16	3.6913e-15
1152.7575	4847.42	0.6054	0.1265	2.2342e-15	4.6674e-16	3.6907e-15
